Inativo,Emp.,Dt.DAV,Nro.DAV,Item,Produto,Modelo,Qtd.,Vl.Total,Grupo,Detalhe
,42,2021-02-22,420002830,1,358610,"LENTE CR 1.67 AR CIL ACIMA DE 2,00 PRONTA",1,211.34,,
,42,2021-02-22,420002830,3,370070,ARM REC ATITUDE ATK6018 A01,1,527.31,,
,42,2021-02-22,420002829,1,369963,ARM REC RUN CO2024 C2,1,200.0,,
,42,2021-02-22,420002828,2,363117,LENTE TOTALL LUX BASIC 1.50 INC AR-STYLL,1,300.67,,
,42,2021-02-22,420002828,1,363117,LENTE TOTALL LUX BASIC 1.50 INC AR-STYLL,1,300.67,,
,42,2021-02-22,420002828,3,362911,ARMREC FL MB3532 C1,1,298.66,,
X,42,2021-02-22,420002827,1,362928,BELLATIS REC MJ2934 C2,1,298.99,,
,42,2021-02-20,420002826,2,362221,LENTE CR LED BLUE PRONTA,1,124.5,,
,42,2021-02-20,420002826,1,362221,LENTE CR LED BLUE PRONTA,1,124.5,,
,42,2021-02-20,420002825,2,360262,LENTE MULTIFOCAL C.O PRO HD,1,180.0,,
,42,2021-02-20,420002825,1,360262,LENTE MULTIFOCAL C.O PRO HD,1,180.0,,
,42,2021-02-20,420002824,2,30011,LENTE MULTIFOCAL CR INCOLOR -IN,1,73.33,,
,42,2021-02-20,420002824,1,30011,LENTE MULTIFOCAL CR INCOLOR -IN,1,73.33,,
,42,2021-02-20,420002824,3,369296,BELLATIS REC DZ3610 C4,1,183.34,,
,42,2021-02-20,420002823,1,371216,OL REC LH2036 VERDE/TRANS,1,241.81,,
,42,2021-02-20,420002822,4,40375,LENTE VX COMFORT 360°  TRANS CRIZAL FORT - CIN,1,0.01,,
,42,2021-02-20,420002822,5,370118,SPEEDO REC SP1342 02B,1,368.83,,
,42,2021-02-20,420002822,1,366266,LENTE VX COMFORT ORMA TRANS CZ FORTE ESTOQUE,1,808.57,,
,42,2021-02-20,420002822,2,366266,LENTE VX COMFORT ORMA TRANS CZ FORTE ESTOQUE,1,808.58,,
,42,2021-02-20,420002822,3,40375,LENTE VX COMFORT 360°  TRANS CRIZAL FORT - CIN,1,0.01,,
,42,2021-02-20,420002821,3,370057,ARM REC ATITUDE AT1648 01A,1,504.55,,
,42,2021-02-20,420002821,1,365176,LENTE TOTALL LUX BASIC CR FOTO,1,247.73,,
,42,2021-02-20,420002821,2,365176,LENTE TOTALL LUX BASIC CR FOTO,1,247.72,,
,42,2021-02-20,420002820,1,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,194.17,,
,42,2021-02-20,420002820,4,369005,LENTE HB VISION 1.56 CIL ACIMA 200 BLUE LIGHT UV,1,243.83,,
,42,2021-02-20,420002820,2,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,194.17,,
,42,2021-02-20,420002820,3,369005,LENTE HB VISION 1.56 CIL ACIMA 200 BLUE LIGHT UV,1,243.83,,
,42,2021-02-19,420002819,2,362221,LENTE CR LED BLUE PRONTA,1,125.0,,
,42,2021-02-19,420002819,1,362221,LENTE CR LED BLUE PRONTA,1,125.0,,
,42,2021-02-19,420002818,4,371206,OL REC 11565 PRETO,1,90.72,,
,42,2021-02-19,420002818,1,371243,OL REC E7015 PRETO,1,136.09,,
,42,2021-02-19,420002818,2,364638,LENTE VX COMFORT 360°  TRANS  CZ EASY,1,0.01,,
,42,2021-02-19,420002818,6,356979,LENTE VX PHYSIO 1.67 TRANS  ESTOQUE,1,630.59,,
,42,2021-02-19,420002818,3,364638,LENTE VX COMFORT 360°  TRANS  CZ EASY,1,0.01,,
,42,2021-02-19,420002818,5,356979,LENTE VX PHYSIO 1.67 TRANS  ESTOQUE,1,630.58,,
,42,2021-02-19,420002817,2,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,190.0,,
,42,2021-02-19,420002817,1,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,190.0,,
,42,2021-02-19,420002816,1,30227,LENTE MULTIFOCAL INCOLOR C/AR PRONTA - IN,1,120.7,,
,42,2021-02-19,420002816,3,371261,OL REC 5918 DOURADO,1,277.6,,
,42,2021-02-19,420002816,2,30227,LENTE MULTIFOCAL INCOLOR C/AR PRONTA - IN,1,120.7,,
,42,2021-02-19,420002815,3,368310,ARM REC RUN MT4272 C1,1,298.0,,
,42,2021-02-19,420002815,2,365176,LENTE TOTALL LUX BASIC CR FOTO,1,245.0,,
,42,2021-02-19,420002815,1,365176,LENTE TOTALL LUX BASIC CR FOTO,1,245.0,,
,42,2021-02-19,420002814,1,30227,LENTE MULTIFOCAL INCOLOR C/AR PRONTA - IN,1,123.66,,
,42,2021-02-19,420002814,3,371234,OL REC T1246 ROSA,1,142.68,,
,42,2021-02-19,420002814,2,30227,LENTE MULTIFOCAL INCOLOR C/AR PRONTA - IN,1,123.66,,
,42,2021-02-19,420002813,2,62369,LENTE VX LIBERTY 360 ORMA CRIZAL EASY - IN,1,0.01,,
,42,2021-02-19,420002813,6,40079,LENTE VARILUX LIBERTY ANT-REFLEXO - IN,1,566.17,,
,42,2021-02-19,420002813,1,371213,OL REC 11531 PRATA/AZUL,1,136.58,,
,42,2021-02-19,420002813,3,62369,LENTE VX LIBERTY 360 ORMA CRIZAL EASY - IN,1,0.01,,
,42,2021-02-19,420002813,5,40079,LENTE VARILUX LIBERTY ANT-REFLEXO - IN,1,566.18,,
,42,2021-02-19,420002813,4,11969,ARMAÇÃO REC GL PROMOÇÃO GL_PROMO_DIV UNICA,1,91.05,,
,42,2021-02-19,420002812,1,362221,LENTE CR LED BLUE PRONTA,1,125.0,,
,42,2021-02-19,420002812,2,362221,LENTE CR LED BLUE PRONTA,1,125.0,,
,42,2021-02-19,420002811,2,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,207.0,,
,42,2021-02-19,420002811,1,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,207.0,,
,42,2021-02-19,420002810,3,365176,LENTE TOTALL LUX BASIC CR FOTO,1,264.14,,
,42,2021-02-19,420002810,1,371225,OL REC ZD4248 AZUL,1,161.72,,
,42,2021-02-19,420002810,2,365176,LENTE TOTALL LUX BASIC CR FOTO,1,264.14,,
,42,2021-02-19,420002809,1,363871,LENTE VISION PRIME DS CR INC,1,125.0,,
,42,2021-02-19,420002809,2,363871,LENTE VISION PRIME DS CR INC,1,125.0,,
X,42,2021-02-19,420002808,1,371237,OL REC T1246 DOURADO,1,124.73,,
X,42,2021-02-19,420002808,2,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,174.64,,
X,42,2021-02-19,420002808,3,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,174.63,,
,42,2021-02-18,420002807,1,365177,LENTE TOTALL LUX BASIC CR FOTO AR,1,398.19,,
,42,2021-02-18,420002807,2,365177,LENTE TOTALL LUX BASIC CR FOTO AR,1,398.19,,
,42,2021-02-18,420002806,2,362221,LENTE CR LED BLUE PRONTA,1,249.5,,
X,42,2021-02-18,420002806,4,362221,LENTE CR LED BLUE PRONTA,1,124.5,,
,42,2021-02-18,420002806,1,362221,LENTE CR LED BLUE PRONTA,1,249.5,,
X,42,2021-02-18,420002806,3,362221,LENTE CR LED BLUE PRONTA,1,124.5,,
,42,2021-02-18,420002805,1,370610,SOLDA GARANTIA,1,0.01,,
,42,2021-02-17,420002804,2,364900,"LENTE CR BLUE CUT CIL ACIMA DE 2,00",1,150.0,,
,42,2021-02-17,420002804,1,364900,"LENTE CR BLUE CUT CIL ACIMA DE 2,00",1,150.0,,
,42,2021-02-17,420002803,1,366190,LENTE CR INCOLOR FOSCA,1,22.16,,
,42,2021-02-17,420002803,2,366190,LENTE CR INCOLOR FOSCA,1,22.16,,
,42,2021-02-17,420002803,3,371263,OL REC BR5596 TRANSP,1,165.68,,
X,42,2021-02-17,420002802,1,365217,LENTE TRANSITIONS COM AR - ESTOQUE,1,149.5,,
X,42,2021-02-17,420002802,2,365217,LENTE TRANSITIONS COM AR - ESTOQUE,1,149.5,,
,42,2021-02-17,420002801,2,367026,LENTE POLI BLUE LIGHT SURF,1,276.0,,
,42,2021-02-17,420002801,1,367026,LENTE POLI BLUE LIGHT SURF,1,276.01,,
,42,2021-02-17,420002801,3,371241,OL REC VS1161 PRETO,1,137.99,,
X,42,2021-02-17,420002800,2,30011,LENTE MULTIFOCAL CR INCOLOR -IN,1,101.15,,
X,42,2021-02-17,420002800,3,371235,OL REC SL1006 PRATA/PRETO,1,151.71,,
X,42,2021-02-17,420002800,1,30011,LENTE MULTIFOCAL CR INCOLOR -IN,1,101.14,,
,42,2021-02-17,420002799,4,40050,LENTE TRANSITIONS SURF CRIZAL EASY - CIN,1,0.01,,
,42,2021-02-17,420002799,6,371220,OL REC SL7009 MAR,1,147.75,,
,42,2021-02-17,420002799,2,30226,LENTE TRANSITIONS AR PRONTA -,1,331.34,,
,42,2021-02-17,420002799,3,367751,URBAN REC FJ8027 C3,1,89.54,,
,42,2021-02-17,420002799,5,40050,LENTE TRANSITIONS SURF CRIZAL EASY - CIN,1,0.01,,
,42,2021-02-17,420002799,1,30226,LENTE TRANSITIONS AR PRONTA -,1,331.35,,
,42,2021-02-16,420002798,2,358610,"LENTE CR 1.67 AR CIL ACIMA DE 2,00 PRONTA",1,165.22,,
,42,2021-02-16,420002798,3,371525,LENTE HB VISION 1.67 PRONTA,1,309.78,,
,42,2021-02-16,420002798,1,358610,"LENTE CR 1.67 AR CIL ACIMA DE 2,00 PRONTA",1,165.22,,
,42,2021-02-16,420002798,4,371525,LENTE HB VISION 1.67 PRONTA,1,309.78,,
,42,2021-02-16,420002797,1,370138,HICKMANN REC HI6133B H01,1,428.22,,
,42,2021-02-16,420002797,3,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,70.89,,
,42,2021-02-16,420002797,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,70.89,,
X,42,2021-02-16,420002796,2,358610,"LENTE CR 1.67 AR CIL ACIMA DE 2,00 PRONTA",1,200.0,,
X,42,2021-02-16,420002796,5,361836,MONTAGEM DE LENTE PRONTA,1,59.99,,
X,42,2021-02-16,420002796,3,358610,"LENTE CR 1.67 AR CIL ACIMA DE 2,00 PRONTA",1,200.0,,
X,42,2021-02-16,420002796,1,358610,"LENTE CR 1.67 AR CIL ACIMA DE 2,00 PRONTA",1,200.0,,
X,42,2021-02-16,420002796,4,358610,"LENTE CR 1.67 AR CIL ACIMA DE 2,00 PRONTA",1,200.0,,
,42,2021-02-16,420002795,1,365159,NEXT REC N81191 C5,1,46.29,,
,42,2021-02-16,420002795,2,367467,LENTE HB VISION 1.56 BLUE LIGHT UV PRONTA,1,226.85,,
,42,2021-02-16,420002795,3,367467,LENTE HB VISION 1.56 BLUE LIGHT UV PRONTA,1,226.86,,
,42,2021-02-16,420002794,3,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,91.98,,
,42,2021-02-16,420002794,5,370066,ARM REC ATITUDE AT7104 T02,1,616.08,,
,42,2021-02-16,420002794,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,91.98,,
,42,2021-02-16,420002794,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,91.98,,
,42,2021-02-16,420002794,4,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,91.98,,
,42,2021-02-16,420002793,1,30046,"LENTE POLI AR CIL ACIMA 2,00 - IN",1,157.77,,
,42,2021-02-16,420002793,2,30046,"LENTE POLI AR CIL ACIMA 2,00 - IN",1,157.77,,
,42,2021-02-16,420002793,3,369304,BELLATIS REC 843 C1,1,254.46,,
,42,2021-02-16,420002792,2,30058,LENTE POLI 1.59 AR PRONTA - IN,1,115.45,,
,42,2021-02-16,420002792,3,371239,OL REC HR13111 BRANCO,1,139.1,,
,42,2021-02-16,420002792,1,30058,LENTE POLI 1.59 AR PRONTA - IN,1,115.45,,
,42,2021-02-15,420002791,1,10448,SOLDA COMUM,1,60.0,,
,42,2021-02-15,420002790,4,30050,LENTE CR INCOLOR PRONTA - IN,1,44.39,,
,42,2021-02-15,420002790,2,356154,LENTE VX COMFORT SHORT ORMA TRANS ESTOQUE,1,350.69,,
,42,2021-02-15,420002790,1,356154,LENTE VX COMFORT SHORT ORMA TRANS ESTOQUE,1,350.68,,
,42,2021-02-15,420002790,3,370086,ARM REC BULGET BG7059T A01,1,309.85,,
,42,2021-02-15,420002790,5,30050,LENTE CR INCOLOR PRONTA - IN,1,44.39,,
,42,2021-02-15,420002789,1,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,210.0,,
,42,2021-02-15,420002789,2,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,210.0,,
,42,2021-02-15,420002788,2,362221,LENTE CR LED BLUE PRONTA,1,124.83,,
,42,2021-02-15,420002788,1,362221,LENTE CR LED BLUE PRONTA,1,124.84,,
,42,2021-02-15,420002788,3,370063,ARM REC ATITUDE AT7092 T02,1,500.33,,
,42,2021-02-15,420002787,1,359448,SOLDA CORTESIA,1,0.01,,
,42,2021-02-15,420002786,3,362075,LENTE ZEISS VS DURAVISION CR BLUEPROTECT PRONTA,1,515.63,,
,42,2021-02-15,420002786,1,370038,SABRINA SATO SS430 C1,1,468.74,,
,42,2021-02-15,420002786,2,362075,LENTE ZEISS VS DURAVISION CR BLUEPROTECT PRONTA,1,515.63,,
,42,2021-02-13,420002785,1,361828,TROCA DE CHARNEIRA,1,30.0,,
,42,2021-02-13,420002784,2,356154,LENTE VX COMFORT SHORT ORMA TRANS ESTOQUE,1,400.7,,
,42,2021-02-13,420002784,3,371247,OL REC VS1022 PRETO,1,253.6,,
,42,2021-02-13,420002784,1,356154,LENTE VX COMFORT SHORT ORMA TRANS ESTOQUE,1,400.7,,
,42,2021-02-13,420002783,5,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,68.45,,
,42,2021-02-13,420002783,8,30046,"LENTE POLI AR CIL ACIMA 2,00 - IN",1,142.42,,
,42,2021-02-13,420002783,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,68.45,,
,42,2021-02-13,420002783,3,371283,OL REC SL8011 CINZA,1,274.76,,
,42,2021-02-13,420002783,6,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,68.45,,
,42,2021-02-13,420002783,9,30046,"LENTE POLI AR CIL ACIMA 2,00 - IN",1,142.42,,
,42,2021-02-13,420002783,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,68.45,,
,42,2021-02-13,420002783,7,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,68.45,,
,42,2021-02-13,420002783,4,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,68.45,,
,42,2021-02-13,420002783,10,369302,BELLATIS REC 843 C3,1,229.7,,
,42,2021-02-13,420002782,4,358610,"LENTE CR 1.67 AR CIL ACIMA DE 2,00 PRONTA",1,141.79,,
,42,2021-02-13,420002782,1,369206,LENTE POLI FOTO AR PRONTA,1,177.23,,
,42,2021-02-13,420002782,3,358610,"LENTE CR 1.67 AR CIL ACIMA DE 2,00 PRONTA",1,141.79,,
,42,2021-02-13,420002782,2,369206,LENTE POLI FOTO AR PRONTA,1,177.23,,
,42,2021-02-13,420002782,5,371267,OL REC 68292 PRETO,1,211.96,,
,42,2021-02-13,420002781,2,2,LENTE CR INC SURFAÇADA ANTIREFLEXO - IN,1,207.0,,
,42,2021-02-13,420002781,1,2,LENTE CR INC SURFAÇADA ANTIREFLEXO - IN,1,207.0,,
,42,2021-02-13,420002780,1,370128,ARM REC ATITUDE AT62281 T02,1,404.74,,
,42,2021-02-13,420002780,2,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,177.63,,
,42,2021-02-13,420002780,3,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,177.63,,
,42,2021-02-13,420002779,2,30058,LENTE POLI 1.59 AR PRONTA - IN,1,134.8,,
,42,2021-02-13,420002779,1,30058,LENTE POLI 1.59 AR PRONTA - IN,1,134.8,,
,42,2021-02-13,420002779,3,371236,OL REC MY7946AJ PRETO,1,162.4,,
,42,2021-02-13,420002778,2,360262,LENTE MULTIFOCAL C.O PRO HD,1,165.0,,
,42,2021-02-13,420002778,1,360262,LENTE MULTIFOCAL C.O PRO HD,1,165.0,,
,42,2021-02-12,420002777,1,371193,OL REC 51077 PRET/VERM,1,37.5,,
,42,2021-02-12,420002777,2,361839,PASSAGEM DE LENTE SURFAÇADA,1,52.5,,
,42,2021-02-12,420002776,1,362221,LENTE CR LED BLUE PRONTA,1,124.68,,
,42,2021-02-12,420002776,2,362221,LENTE CR LED BLUE PRONTA,1,124.68,,
,42,2021-02-12,420002776,3,370140,HICKMANN REC HI6163 H01,1,450.64,,
,42,2021-02-12,420002775,1,370055,ARM REC ATITUDE AT62201 T01,1,300.0,,
,42,2021-02-12,420002774,1,30227,LENTE MULTIFOCAL INCOLOR C/AR PRONTA - IN,1,135.0,,
,42,2021-02-12,420002774,2,30227,LENTE MULTIFOCAL INCOLOR C/AR PRONTA - IN,1,135.0,,
,42,2021-02-12,420002773,1,371205,OL REC FY107 VERM/AZUL,1,85.45,,
,42,2021-02-12,420002772,1,371260,OL REC SL1005 PRATA,1,198.99,,
,42,2021-02-12,420002771,1,30009,LENTE MULTIFOCAL CR FOTO - FT,1,234.82,,
,42,2021-02-12,420002771,3,366904,HICKMANN REC HI6129I T05,1,424.36,,
,42,2021-02-12,420002771,2,30009,LENTE MULTIFOCAL CR FOTO - FT,1,234.82,,
,42,2021-02-12,420002770,1,361839,PASSAGEM DE LENTE SURFAÇADA,1,20.0,,
,42,2021-02-12,420002769,1,363117,LENTE TOTALL LUX BASIC 1.50 INC AR-STYLL,1,336.93,,
,42,2021-02-12,420002769,2,363117,LENTE TOTALL LUX BASIC 1.50 INC AR-STYLL,1,336.93,,
,42,2021-02-12,420002769,3,365156,NEXT REC N81191 C2,1,56.14,,
,42,2021-02-11,420002768,2,365077,LENTE TRANSITIONS CRIZAL SAPHIRE PRONTA,1,499.5,,
,42,2021-02-11,420002768,1,365077,LENTE TRANSITIONS CRIZAL SAPHIRE PRONTA,1,499.5,,
,42,2021-02-11,420002767,3,371277,OL REC BR8009 DOURADO,1,261.89,,
,42,2021-02-11,420002767,1,362221,LENTE CR LED BLUE PRONTA,1,109.06,,
,42,2021-02-11,420002767,5,30050,LENTE CR INCOLOR PRONTA - IN,1,43.8,,
,42,2021-02-11,420002767,2,362221,LENTE CR LED BLUE PRONTA,1,109.06,,
,42,2021-02-11,420002767,4,371289,OL SOLAR YD2045 MAR,1,131.39,,
,42,2021-02-11,420002767,6,30050,LENTE CR INCOLOR PRONTA - IN,1,43.8,,
,42,2021-02-11,420002766,1,371266,OL REC 5950 PRATO,1,210.0,,
X,42,2021-02-10,420002765,1,10448,SOLDA COMUM,1,49.99,,
,42,2021-02-10,420002765,3,361829,PLAQUETA,1,12.5,,
,42,2021-02-10,420002765,2,361829,PLAQUETA,1,12.5,,
,42,2021-02-10,420002764,2,363122,LENTE TOTALL LUX BASIC POLY INC,1,267.0,,
,42,2021-02-10,420002764,1,363122,LENTE TOTALL LUX BASIC POLY INC,1,267.0,,
,42,2021-02-10,420002763,2,362221,LENTE CR LED BLUE PRONTA,1,109.93,,
,42,2021-02-10,420002763,1,362221,LENTE CR LED BLUE PRONTA,1,109.93,,
,42,2021-02-10,420002763,3,370082,ARM REC BULGET BG6327 A01,1,308.14,,
,42,2021-02-10,420002762,2,362221,LENTE CR LED BLUE PRONTA,1,97.69,,
,42,2021-02-10,420002762,3,367457,MIKA MT4296 C2,1,234.62,,
,42,2021-02-10,420002762,1,362221,LENTE CR LED BLUE PRONTA,1,97.69,,
,42,2021-02-09,420002761,1,30221,LENTE CR INCOLOR PRONTA-COLORAÇÃO,1,72.5,,
,42,2021-02-09,420002761,2,30221,LENTE CR INCOLOR PRONTA-COLORAÇÃO,1,72.5,,
,42,2021-02-09,420002760,1,362221,LENTE CR LED BLUE PRONTA,1,118.26,,
,42,2021-02-09,420002760,2,362221,LENTE CR LED BLUE PRONTA,1,118.26,,
,42,2021-02-09,420002760,3,369950,FL REC F224 PRETO,1,237.48,,
,42,2021-02-09,420002759,1,363873,LENTE VISION PRIME DS CR ANTREFLEXO,1,285.0,,
,42,2021-02-09,420002759,2,363873,LENTE VISION PRIME DS CR ANTREFLEXO,1,285.0,,
,42,2021-02-09,420002758,3,30041,LENTE ORMA CRIZAL EASY PRONTA - IN,1,202.5,,
,42,2021-02-09,420002758,1,30041,LENTE ORMA CRIZAL EASY PRONTA - IN,1,202.5,,
,42,2021-02-09,420002758,4,30041,LENTE ORMA CRIZAL EASY PRONTA - IN,1,202.5,,
,42,2021-02-09,420002758,2,30041,LENTE ORMA CRIZAL EASY PRONTA - IN,1,202.5,,
,42,2021-02-09,420002757,2,360262,LENTE MULTIFOCAL C.O PRO HD,1,155.67,,
,42,2021-02-09,420002757,1,360262,LENTE MULTIFOCAL C.O PRO HD,1,155.67,,
,42,2021-02-09,420002757,3,10448,ARMAÇÃO,4,188.66,,
,42,2021-02-08,420002756,1,30221,LENTE CR INCOLOR PRONTA-COLORAÇÃO,1,75.0,,
,42,2021-02-08,420002756,2,30221,LENTE CR INCOLOR PRONTA-COLORAÇÃO,1,75.0,,
,42,2021-02-08,420002755,1,10448,SOLDA COMUM,1,35.0,,
,42,2021-02-08,420002754,1,370126,ARM SOL ATITUDE AT5446 H01,1,400.0,,
,42,2021-02-08,420002753,2,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,200.0,,
,42,2021-02-08,420002753,1,40006,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,200.0,,
,42,2021-02-08,420002752,5,40289,LENTE VX PHISIO 360° TRANS CRIZAL EASY - IN,1,0.01,,
,42,2021-02-08,420002752,2,356979,LENTE VX PHYSIO 1.67 TRANS  ESTOQUE,1,686.36,,
,42,2021-02-08,420002752,4,40289,LENTE VX PHISIO 360° TRANS CRIZAL EASY - IN,1,0.01,,
,42,2021-02-08,420002752,1,356979,LENTE VX PHYSIO 1.67 TRANS  ESTOQUE,1,686.37,,
,42,2021-02-08,420002752,3,364306,FL REC MT3576 C4 CLIP -ON,1,295.27,,
,42,2021-02-08,420002751,1,362221,LENTE CR LED BLUE PRONTA,1,124.51,,
,42,2021-02-08,420002751,3,371214,OL REC TW929 TRANSP,1,149.99,,
,42,2021-02-08,420002751,2,362221,LENTE CR LED BLUE PRONTA,1,124.5,,
,42,2021-02-06,420002750,2,30240,LENTE FOTOSSENSIVEL AR PRONTA - CIN,1,77.35,,
,42,2021-02-06,420002750,1,30240,LENTE FOTOSSENSIVEL AR PRONTA - CIN,1,77.35,,
,42,2021-02-06,420002750,3,371259,OL REC VS1193 MAR,1,195.3,,
,42,2021-02-06,420002749,1,364633,FL REC MT3918 C1,1,210.0,,
,42,2021-02-06,420002748,1,357585,FL MT6224 C3,1,150.0,,
,42,2021-02-06,420002747,3,370098,SPEEDO SOL HELIX SP5151 A02,1,334.28,,
,42,2021-02-06,420002747,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,63.86,,
,42,2021-02-06,420002747,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,63.86,,
