os,parcelas,valor_total,data_movimento,loja_id,loja_nome
10105,10,3500,2024-12-24 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10023,7,1610,2024-12-28 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10195,4,370,2024-12-30 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8525,5,350,2024-02-02 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8493,5,650,2024-02-02 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8551,7,98.57,2024-02-03 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8486,4,400,2024-02-07 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8587,6,660,2024-02-07 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8623,1,190,2024-02-07 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8660,5,278,2024-02-07 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8369,5,600,2024-02-09 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8637,5,250,2024-02-12 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8551,7,690,2024-02-12 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8617,4,300,2024-02-15 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8624,7,290,2024-02-16 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8695,7,650,2024-02-21 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8619,8,850,2024-02-21 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8759,2,79,2024-02-23 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8636,4,279,2024-02-24 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8669,6,664,2024-02-24 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8729,7,349,2024-02-24 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8703,6,660,2024-02-28 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10342,10,1588,2025-02-04 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10398,4,499,2025-02-04 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10202,8,1250,2025-02-05 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10456,1,100,2025-02-06 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10425,7,619,2025-02-07 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10439,5,479,2025-02-08 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10484,2,299,2025-02-10 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10492,3,271,2025-02-11 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10468,7,894.95,2025-02-11 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10337,8,1090,2025-02-12 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10500,2,270,2025-02-12 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10442,10,1255,2025-02-13 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10336,7,799.96,2025-02-14 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10513,6,300,2025-02-15 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10495,8,993,2025-02-17 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10559,6,579.99,2025-02-22 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8479,6,414,2024-01-15 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8401,4,200,2024-01-15 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
3871,8,1100,2024-01-19 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8471,3,300,2024-01-19 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8468,6,510,2024-01-19 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8487,4,1000,2024-01-19 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8472,7,880,2024-01-19 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8487,6,510,2024-01-20 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8548,1,275,2024-01-24 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8516,1,294,2024-01-26 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8504,6,690,2024-01-29 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8563,5,269,2024-01-31 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8564,5,445,2024-01-31 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8571,7,550,2024-01-31 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10192,6,900,2025-01-10 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10309,5,530,2025-01-14 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10340,3,767,2025-01-17 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10210,10,1610,2025-01-18 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10353,5,510,2025-01-20 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10374,2,449,2025-01-21 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10360,5,420,2025-01-24 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10385,7,299,2025-01-27 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10386,7,569,2025-01-27 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10433,7,349,2025-01-29 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10319,2,269.99,2025-01-31 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9375,8,881,2024-07-04 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9372,1,900,2024-07-04 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9436,8,999,2024-07-04 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9374,6,290,2024-07-04 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9370,6,650,2024-07-04 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9396,1,400,2024-07-06 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9289,6,549.6,2024-07-06 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9425,6,629,2024-07-06 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9393,8,1000,2024-07-10 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9441,8,2850,2024-07-10 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9452,6,400,2024-07-11 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9447,7,140,2024-07-17 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9018,5,500,2024-07-17 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9538,2,268,2024-07-25 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9472,5,350,2024-07-27 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9516,6,390,2024-07-29 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11167,3,68,2025-07-02 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11245,7,559,2025-07-02 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11256,8,795,2025-07-03 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11254,8,1211,2025-07-03 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11251,6,690,2025-07-11 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11309,8,549,2025-07-14 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11287,,240,2025-07-18 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11373,10,599,2025-07-19 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11167,3,68,2025-07-02 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11245,7,559,2025-07-02 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11256,8,795,2025-07-03 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11254,8,1211,2025-07-03 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11251,6,690,2025-07-11 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11309,8,549,2025-07-14 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11287,,240,2025-07-18 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11311,6,590,2025-07-21 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11396,,179,2025-07-25 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11407,7,1360,2025-07-31 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8943,9,1800,2024-06-04 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9012,8,1800,2024-06-06 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8814,4,434,2024-06-06 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9092,5,530,2024-06-07 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9258,6,600,2024-06-10 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9330,6,300,2024-06-13 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9262,6,450,2024-06-14 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9308,6,1000,2024-06-20 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9003,3,350,2024-06-20 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9307,6,700,2024-06-20 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9342,6,350,2024-06-22 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9242,4,784,2024-06-25 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9305,6,420,2024-06-25 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11101,4,230,2025-06-03 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11047,1,295,2025-06-06 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11119,7,595,2025-06-07 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11040,8,689,2025-06-10 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11003,7,710,2025-06-12 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11181,8,599,2025-06-16 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11221,1,60,2025-06-17 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11199,2,149,2025-06-18 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11141,7,1610,2025-06-18 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11151,8,750,2025-06-20 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11207,8,1849,2025-06-21 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10985,7,1249,2025-06-23 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11101,4,230,2025-06-03 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11047,1,295,2025-06-06 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11119,7,595,2025-06-07 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11040,8,689,2025-06-10 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11003,7,710,2025-06-12 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11181,8,599,2025-06-16 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11221,1,60,2025-06-17 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11199,2,149,2025-06-18 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11141,7,1610,2025-06-18 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11151,8,750,2025-06-20 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11207,8,1849,2025-06-21 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10985,7,1249,2025-06-23 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9054,3,400,2024-05-03 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9057,5,550,2024-05-03 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8999,7,420,2024-05-03 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9072,6,1009.98,2024-05-04 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9093,6,350,2024-05-06 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9102,5,300,2024-05-07 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9094,1,398,2024-05-10 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9068,7,875,2024-05-14 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9116,8,1288,2024-05-15 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9150,5,650,2024-05-16 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9104,7,400,2024-05-17 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9118,8,950,2024-05-18 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9091,6,700,2024-05-18 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9189,7,100,2024-05-27 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9203,1,199,2024-05-27 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9208,5,380,2024-05-27 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9156,4,399,2024-05-29 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9166,8,712,2024-05-29 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9222,3,450,2024-05-31 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10417,6,590,2025-05-08 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10921,7,532,2025-05-09 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10942,6,300,2025-05-09 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10902,7,600,2025-05-10 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10958,6,370,2025-05-13 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10891,7,805,2025-05-14 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10922,10,509,2025-05-16 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11024,4,159,2025-05-16 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11032,7,700,2025-05-17 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10562,5,439,2025-05-20 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11043,8,770,2025-05-22 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10915,7,979.3,2025-05-23 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10941,6,300,2025-05-23 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10955,5,746.9,2025-05-23 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10966,7,890,2025-05-26 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11004,3,359.9,2025-05-29 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11003,7,720,2025-05-29 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8762,6,600,2024-03-02 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8756,7,480,2024-03-08 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8781,6,599,2024-03-09 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8875,6,650,2024-03-19 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8765,6,600,2024-03-19 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8817,8,1400,2024-03-19 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8851,7,689.99,2024-03-21 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8754,8,1900,2024-03-22 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8337,4,400,2024-03-23 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10553,,580,2025-03-03 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10334,5,69.99,2025-03-11 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10651,7,1085,2025-03-18 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10659,4,400,2025-03-18 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10664,6,1100,2025-03-22 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9956,6,270,2024-11-02 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9948,6,552,2024-11-06 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9681,8,482,2024-11-06 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9936,8,558,2024-11-06 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9960,8,800,2024-11-08 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9973,6,620,2024-11-09 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10021,1,494,2024-11-19 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9980,7,700,2024-11-21 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9981,7,1050,2024-11-21 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9933,7,601,2024-11-29 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9757,6,1080,2024-10-02 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9845,8,580,2024-10-10 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9836,8,1200,2024-10-12 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9860,5,550,2024-10-16 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
