os,parcelas,valor_total,data_movimento,loja_id,loja_nome
4405,5,660.0,2024-08-19,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4413,2,100.0,2024-08-23,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4406,3,1040.0,2024-08-26,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4371,1,280.0,2024-08-27,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4443,2,200.0,2024-08-31,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
3811,4,700.0,2023-12-02,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
3867,1,100.0,2023-12-07,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
3926,2,75.0,2023-12-19,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
3963,1,500.0,2023-12-30,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
3972,2,250.0,2023-12-30,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4629,6,1850.0,2024-12-06,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4641,7,950.0,2024-12-07,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4640,6,600.0,2024-12-09,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4651,2,472.0,2024-12-11,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4600,5,599.0,2024-12-24,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4694,1,168.0,2024-12-24,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
3991,5,750.0,2024-02-08,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4002,5,490.0,2024-02-09,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4031-4032,6,1080.0,2024-02-10,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4014,7,2340.0,2024-02-15,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4038,4,650.0,2024-02-21,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4033,6,1884.0,2024-02-22,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4057,6,1100.0,2024-02-26,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4719,5,680.0,2025-02-01,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4741,5,750.0,2025-02-15,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4158,5,670.0,2025-02-17,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4764,5,680.0,2025-02-28,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
3971,4,720.0,2024-01-11,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
3968,5,580.0,2024-01-11,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
3983,1,220.0,2024-01-13,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
3984,1,220.0,2024-01-13,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
3977,3,350.0,2024-01-13,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
3935,1,125.0,2024-01-13,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
3969,5,350.0,2024-01-20,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
3970,5,350.0,2024-01-20,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4021,3,300.0,2024-01-26,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
3999,5,790.0,2024-01-27,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4004,4,253.0,2024-01-30,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4685,5,249.99,2025-01-03,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4628,6,1105.7,2025-01-08,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4712,1,80.0,2025-01-13,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4697,5,1210.0,2025-01-21,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4698,4,450.0,2025-01-21,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4710,2,340.0,2025-01-21,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4709,3,300.0,2025-01-23,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4305,4,463.0,2024-07-02,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4241,5,749.0,2024-07-06,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4326,7,1720.0,2024-07-06,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4335,4,540.0,2024-07-08,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4253,5,800.0,2024-07-17,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4355,4,628.0,2024-07-25,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4254,4,800.0,2024-07-29,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4257,4,650.0,2024-06-04,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4262,5,650.0,2024-06-06,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4201,3,340.0,2024-06-07,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4263,2,400.0,2024-06-08,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4284,4,730.0,2024-06-14,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4288,1,100.0,2024-06-18,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4289,3,300.0,2024-06-18,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4269,5,500.0,2024-06-22,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4255,4,1050.0,2024-06-24,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4294,5,790.0,2024-06-26,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4303,5,750.0,2024-06-28,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4196,6,600.0,2024-05-03,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4197,6,600.0,2024-05-03,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4166,5,649.0,2024-05-14,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4158,5,800.0,2024-05-14,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4183,5,300.0,2024-05-17,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4184,5,300.0,2024-05-17,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4216,3,649.0,2024-05-18,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4219,5,699.0,2024-05-20,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4225,5,425.0,2024-05-22,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4226,5,425.0,2024-05-22,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4249,3,240.0,2024-05-22,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4297,6,1200.0,2024-05-23,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
42131,5,630.0,2024-05-24,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4092,6,1075.76,2024-03-20,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4091,5,1150.0,2024-03-21,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4080,6,1340.0,2024-03-22,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4104,4,500.0,2024-03-26,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4771,5,750.0,2025-03-11,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4814,4,400.0,2025-03-14,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4793,5,850.0,2025-03-17,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4825,4,460.0,2025-03-18,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4792,8,700.0,2025-03-27,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4843,4,539.0,2025-03-29,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4612,4,530.0,2024-11-01,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4518,5,1000.0,2024-11-05,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4544,5,699.99,2024-11-05,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4610,2,199.5,2024-11-06,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4619,3,360.0,2024-11-06,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4616,7,599.0,2024-11-21,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4617,4,400.0,2024-11-23,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4630,3,800.0,2024-11-28,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4450,2,292.0,2024-10-01,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4496,5,125.8,2024-10-03,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4502,5,90.0,2024-10-04,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4512,4,650.0,2024-10-05,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4527,2,220.0,2024-10-08,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4515,5,430.0,2024-10-21,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4530,8,379.0,2024-10-21,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4519,8,1096.0,2024-10-23,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4507,7,1150.0,2024-10-30,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4545,3,160.0,2024-10-30,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4467,5,590.0,2024-09-01,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4428,1,120.0,2024-09-04,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4423,5,110.0,2024-09-06,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4447,6,828.0,2024-09-10,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4468,3,390.0,2024-09-17,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
4467,5,590.0,2024-09-21,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,MAUA
